what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1374657003855
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1374657003873
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1374657003874
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1374657003875
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1374657003875
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1374657003876
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1374657003877
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1374657003885
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1374657003886
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1374657003887
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1374657003888
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1374657003888
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1374657003888
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1374657003889
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1374657003889
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1374657003890
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1374657003891
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1374657003892
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1374657003905
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1374657003905
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1374657003906
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1374657003914
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1374657003915
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1374657003917
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1374657003918
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1374657003918
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1374657003920
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1374657003933
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1374657003937
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1374657003938
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1374657003939
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1374657003939
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1374657003951
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1374657003952
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1374657003969
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1374657003969
started,bundle,de.innot.avreclipse.core,2.4.0.20111202-1142-beta,"de.innot.avreclipse.core",1374657003995
os,sysinfo,,,"win32",1374657003998
arch,sysinfo,,,"x86",1374657003998
ws,sysinfo,,,"win32",1374657003998
locale,sysinfo,,,"pl_PL",1374657003998
processors,sysinfo,,,"4",1374657003998
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1374657003998
java.runtime.version,sysinfo,,,"1.7.0_09-b05",1374657003998
java.specification.name,sysinfo,,,"Java Platform API Specification",1374657003998
java.specification.vendor,sysinfo,,,"Oracle Corporation",1374657003998
java.specification.version,sysinfo,,,"1.7",1374657003998
java.vendor,sysinfo,,,"Oracle Corporation",1374657003998
java.version,sysinfo,,,"1.7.0_09",1374657003998
java.vm.info,sysinfo,,,"mixed mode",1374657003998
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1374657003998
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1374657003998
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1374657003998
java.vm.specification.version,sysinfo,,,"1.7",1374657003998
java.vm.vendor,sysinfo,,,"Oracle Corporation",1374657003998
java.vm.version,sysinfo,,,"23.5-b02",1374657003998
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1374657005119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657006023
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1374657006917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657008298
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1374657009377
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1374657011093
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1374657012624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657016588
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657016766
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657016788
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1374657016838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657016947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657021638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657087488
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1374657092938
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1374657093108
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1374657093258
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1374657093438
started,bundle,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.ui",1374657093548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657094548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657099788
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657101168
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657101268
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657101318
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657101318
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1374657102018
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657102018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657107938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657111858
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657111978
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657112008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1374657113608
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1374657114848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657130858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657146178
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1374657146218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1374657147338
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657148358
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1374657149908
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657150098
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657150128
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1374657151118
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657151308
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657151368
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1374657151968
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1374657152098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374657153618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657157338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657159498
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1374657175278
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657177238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657178578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657196168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1374657198508
