what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370280930739
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370280930739
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1370280932759
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370280935399
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1370280938079
error,log,,,"Errors occurred during the build.",1370280938359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370280938399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370280939909
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1370280946859
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370280950229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370280952869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370280954969
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1370280955089
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370280955089
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1370280957549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370280959899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370280964359
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1370280964369
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1370280969969
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1370280969999
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1370280970049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370280970159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370280978639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370280982969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370280986059
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370280986139
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370280986169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370280988059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370280997649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370280999199
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370281000029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281008789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281009549
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1370281019099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281020809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281033319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281033629
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281034129
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370281035999
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281038969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281039529
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370281041129
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1370281041509
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1370281041509
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1370281041519
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1370281041519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281041549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281042099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281149714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281170934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370281178684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281180484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281181344
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370281182094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281182464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281182974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370281200934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281203454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281204244
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370281208014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281208354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281208804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370281217095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370281228465
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281230395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281231095
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370281232165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281232465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281233045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281233875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281457686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281464086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281544396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370281547636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370281548576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281550236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281550936
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370281551456
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281551796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281552376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370281565846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281568516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281569236
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370281570256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281570576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281571076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281578176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281585546
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370281590896
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370281591296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370281591686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370281592066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370281592516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370281592906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370281593296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370281593726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370281594276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370281595086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370281596286
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1370281596856
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1370281596876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281597926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281598606
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370281599926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281600256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281600736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281607386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281622646
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1370281627316
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1370281673227
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1370281674207
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1370281676447
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1370281676477
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1370281680407
closed,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1370281680407
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1370281686207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281688267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281689807
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370281689817
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1370281691637
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370281694007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281694337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281694637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370281697777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370282144798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370282145748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370282178532
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370282180170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370282182305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370282199012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370282200182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370282201602
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370282201742
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1370282201962
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1370282201962
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1370282201962
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1370282201962
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1370282201962
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1370282201972
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1370282201972
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1370282201972
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1370282201972
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1370282201972
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1370282201972
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1370282201992
activated,perspective,org.eclipse.cdt.ui,,"org.eclipse.cdt.ui.CPerspective",1370343601899
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1370343601909
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1370343601909
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1370343601909
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1370343601909
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1370343601909
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1370343601909
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1370343601909
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1370343601909
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1370343601909
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1370343601919
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1370343601919
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1370343601919
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1370343601919
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1370343601919
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1370343601919
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1370343601919
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1370343601919
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1370343601919
