what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141079063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369141106863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1369141111980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369141113212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141116706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141117377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141125754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141156291
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1369141161915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141162731
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141203604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141206593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141217725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141222344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141229555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369141240638
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141247200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141247824
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1369141248791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141249103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141249868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1369141261318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1369141265436
