what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343762389
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343765291
started,bundle,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.ui",1370343765951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343765991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343767471
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370343767481
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1370343768991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343771981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343777121
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343781251
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1370343784501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343791251
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343791751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1370343792851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343796051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343796461
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343797501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343802401
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370343802411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343805521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343805851
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343811161
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343812841
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343812841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343814981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343815301
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1370343822071
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343822281
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343822301
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343825081
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343827621
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343827621
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1370343828391
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343828391
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1370343830171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343839111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343843421
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1370343843431
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343845431
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343845471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343849181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343849631
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1370343854631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343856311
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343857861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343857901
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1370343857911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343863011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343867871
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1370343867871
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1370343883891
started,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1370343884031
started,bundle,org.eclipse.linuxtools.cdt.autotools.ui,1.0.1.201202152032,"org.eclipse.linuxtools.cdt.autotools.ui",1370343884141
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343884291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343894551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343902881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343905441
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343905521
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343905541
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1370343906961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343909501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343917451
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1370343917821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370343919171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370343920021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343923181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343924001
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370343924771
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1370343925151
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1370343925201
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1370343925201
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1370343925201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343925231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370343925761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344031791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344039821
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370344290831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344292591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344293521
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370344294091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344294401
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344294911
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1370344321212
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370344323112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370344323682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370344324202
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344325972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344326822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344327292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344328322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344328652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344345022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370344355542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344357962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344358582
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370344359222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344359532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344360092
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344452932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344456122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344456142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344457172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370344460322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344546242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344551122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370344554372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370344584302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344585822
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370344586452
executed,command,de.innot.avreclipse.ui,2.4.0.20111202-1142-beta,"de.innot.avreclipse.commands.uploadproject",1370344587082
